t,H,F,I,unsatisfied_clauses,assignment_entropy
261,0.005964201193875796,0.22999495904298684,0.8557135325106644,1,0.8153476391530886
262,0.005960612948466964,0.23005601629564232,0.85327048783251,1,0.815297968763103
263,0.0059515168919113725,0.23055802647241838,0.850004567477317,1,0.8148581345975218
264,0.005943847147832306,0.2305632685289014,0.847566862381868,1,0.8145575280480744
265,0.005944280474557272,0.23076636585474242,0.844503282498693,1,0.8140788708915236
266,0.00594591014901021,0.23053174392956144,0.842617914908512,2,0.8138749028090143
267,0.00593546009465931,0.2314748852961329,0.8395188449041766,2,0.8126871699701789
268,0.005930372032806183,0.23248129217955452,0.8364074276445315,2,0.8113721414529281
269,0.0059396081529774734,0.23282214801219514,0.8332490861144809,2,0.8106914215511366
270,0.00595621200426571,0.23281908767689133,0.8315475791836956,2,0.8107083563653266
271,0.005978886641915724,0.23196721908242923,0.83180139191949,2,0.8114149516093911
272,0.005991097446841716,0.23127174546102675,0.8324841902134581,2,0.8119877332686002
273,0.006002514278596472,0.2305142431922768,0.8336352147588377,2,0.8126018551962783
274,0.006001246109088394,0.22968826113499022,0.835625157086046,2,0.8131371207688887
275,0.0059972744286503135,0.2285902828787202,0.8387852430950926,2,0.8139901514353004
276,0.005987712992328148,0.2275238606107013,0.841199671902387,2,0.8147485897293676
277,0.0059806526060644126,0.22667517151655472,0.8431551242522157,2,0.8154772213081932
278,0.0059762666300443665,0.22543092169612303,0.8454756301393151,2,0.8165237496509042
279,0.005974356048230971,0.2244012644995265,0.8476598326735176,1,0.8172639668749724
280,0.0059584078237338,0.22439371822768028,0.8486863666599608,1,0.8172950990414022
281,0.005949181769629413,0.22391467723212927,0.8492898357194463,1,0.8176435953103607
282,0.005957061737947641,0.22310804934728884,0.8501785909541915,1,0.8182485686584801
283,0.005963745976732908,0.22262337388475503,0.8503638049103519,1,0.8185424586799179
284,0.005974636615998234,0.22208490600385333,0.8512274618003467,1,0.8189300725864616
285,0.0059940838966886,0.22104742473949382,0.8523191212540031,1,0.819764077177235
286,0.00600854600148814,0.22053935410388925,0.8524526215037785,1,0.8201555354046851
287,0.006019345163827224,0.22055978368194173,0.8520622933379491,1,0.8201504547101213
288,0.006022847864295278,0.22035698907314372,0.8524679381313771,1,0.8201461667620984
289,0.006027278164603734,0.22051415601403607,0.8538293096430107,1,0.8198392807455458
290,0.006026881583730151,0.22082442088032106,0.8548396388056623,1,0.8194160730618849
291,0.0060268706616899955,0.22145725930294174,0.8543959325835679,1,0.8187798151430635
292,0.006034998593566501,0.221322850077719,0.8554558424465242,1,0.818734454597493
293,0.0060450833244216915,0.22097714268052712,0.8567013390726628,1,0.8188822463985215
294,0.006052881586311526,0.22093323169854734,0.8572731622467453,1,0.8188034802915929
295,0.006059549997253865,0.22081443194988745,0.8572043350947525,1,0.8188597250424885
296,0.006064170125989681,0.22068609837858771,0.8568881411513481,1,0.8189464761361277
297,0.006060911097564457,0.2206527762410246,0.8568699971327063,1,0.8188297712646373
298,0.006059233923072606,0.22062969956270417,0.8570480565070377,1,0.8187477325376133
299,0.006059829861083815,0.2205858814890214,0.8570839383167738,1,0.8187412536348537
300,0.006058472108243918,0.22086518361676072,0.8569418948966139,1,0.8184476214169816
301,0.0060559108667333815,0.22121697477501104,0.8567870321973712,1,0.818112622427768
302,0.006051025206715061,0.22148484247197442,0.8565367839081572,1,0.8177533651235905
303,0.006049706479964915,0.22165653137427557,0.8563072796382971,1,0.8174484545792602
304,0.006047716042746863,0.22184211402738324,0.8559247897975235,1,0.8171259431282424
305,0.006045172688127879,0.22203837006056412,0.8551198256527743,1,0.8168597219869409
306,0.00604100499642064,0.2224328804668292,0.854309231147147,1,0.8164412915769756
307,0.006037602509330867,0.2228552721412989,0.853774770279045,1,0.8160631130124834
308,0.006037702218839025,0.22306071790993875,0.8534949147468427,1,0.815854376623565
309,0.00603770998480256,0.22325238871657468,0.8533013544803396,1,0.8156252605227298
310,0.006035117962139741,0.22359372697901123,0.8528474183323733,1,0.815275259457318
311,0.006032356177724657,0.22386504307185137,0.8526766546396156,1,0.8149669098597971
312,0.006030381201700728,0.2240340462897751,0.8527984840820906,1,0.8147240885697951
313,0.006030147200972519,0.22405802011468293,0.8527535205665595,1,0.8145871611593795
314,0.006030559305066882,0.22409699495373292,0.8527867370409303,1,0.814450168770554
315,0.006030583090367535,0.22410971345612707,0.852783503466044,1,0.8143329448538112
316,0.006031205356057294,0.22415482038506626,0.8527499419216303,1,0.814199591641604
317,0.006032429929255106,0.22414064628672672,0.8528038066694688,1,0.8141241192948454
318,0.0060331417839439155,0.22414696511231214,0.8528270092235042,1,0.8140352812679722
319,0.006033543157283523,0.22417972493143537,0.852853282987209,1,0.8139297963139169
