sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
101,clause,22,28,40,13,0.05469836641097624,0.0455900363711382,0.2208470958796921,0.6613066572761179,0.0030134499698500072,-0.04104876093923024,0.07202725755008083,0.011249704530231662,hotspot
102,clause,22,93,99,7,0.032936367612051216,0.03234561111072658,0.17928793927188785,0.5763817881274979,0.0006629001878714624,0.0037473134449569068,0.04245400196664782,0.01191629612948613,hotspot
103,clause,22,109,123,15,0.034733950698742744,0.03295584383881334,0.16779166421669992,0.5817661551239394,0.00023166475552371946,0.0011416424505806821,0.06526338051148065,0.008780692738758967,hotspot
104,clause,22,136,151,16,0.036953872439354996,0.034573965806430726,0.18553023413651626,0.5931180352995383,-0.0018840434031646702,0.01268355337990687,0.07305420893192857,0.011909623586560449,hotspot
105,clause,23,30,69,40,0.1443247176150801,0.10183575753551062,0.48410337146608506,0.8391929399038173,0.00589044745870726,-0.077869045826055,0.14196771569410388,0.027439221388542587,standing_wave
106,clause,23,87,104,18,0.08711457992556071,0.0744514819498927,0.3526125545384601,0.7808956517318609,0.001882027278345605,-0.0018925358148030869,0.0767570196440384,0.020508824284165266,hotspot
107,clause,24,0,39,40,0.04427217019701962,0.022070542937389644,0.08133598320361676,0.4497383319379972,-0.0871644617932632,0.14826650554539372,0.1563038226378137,0.09788896192516623,hotspot
108,clause,24,42,48,7,0.00781874650235992,0.0075790760951916615,0.018062233089630945,0.2602043885690738,-0.0015340822444921132,0.0006612810002486341,0.03711556703423857,0.005371530243346261,hotspot
109,clause,24,109,119,11,0.008257817797807331,0.007879991535510951,0.017441459433391288,0.2669074337889398,0.0005411720548534477,-0.013676509930596853,0.05588498602213413,0.0019545956864134534,hotspot
110,clause,25,0,46,47,0.06261654024253269,0.014151393386225364,0.07845958121384468,0.2964586596690576,-0.19693859547795767,0.5479885053410374,0.2428874716552924,0.16021799013997615,hotspot
111,clause,25,52,61,10,0.0022937461709850887,0.0021008800111369692,0.02594776550451603,0.10272202948290932,-1.7092705918259413e-05,0.004894293837031327,0.05353103805869994,0.003839513906854993,hotspot
112,clause,26,0,27,28,0.05362697834013938,0.029465559989201643,0.1375493478309008,0.5283458056974054,-0.03586355389222703,0.016537178046146087,0.09902718540402305,0.05545190163863466,hotspot
113,clause,26,58,63,6,0.00859502080213912,0.008165885838348907,0.056941992983578486,0.2725019080589586,-0.0011162455224891024,0.009064867760287323,0.034723149309712174,0.003987746152368018,hotspot
114,clause,26,75,78,4,0.008064209204224848,0.007854667932465522,0.04558962942729286,0.265938351687059,0.0015317396762203617,-0.0116837525158551,0.026660763481499025,0.0022567168291885323,hotspot
115,clause,26,95,104,10,0.008765038298142742,0.008260257749667906,0.05665856291384712,0.2745230438552261,-0.001034199016166186,0.002524493453540333,0.04850039537115624,0.003873281039988989,hotspot
116,clause,26,227,233,7,0.007689206621751908,0.00761153255704008,0.029711442666507985,0.26077630901408577,-5.745584771647133e-05,0.0028640821474048284,0.036897001810141855,0.001990592867337191,hotspot
117,clause,27,6,16,11,0.05142468192309792,0.03932979581497721,0.24525956538498586,0.6195249855800103,0.002620211790602428,-0.05053860811180319,0.06800035640211222,0.009460374361762922,hotspot
118,clause,27,56,68,13,0.038216744403200505,0.0337726641619169,0.13927742624392786,0.5892113454819561,-0.002275314523543237,-0.010670393092729907,0.06147298603556317,0.010582897471852839,hotspot
119,clause,27,83,106,24,0.03779280428205275,0.03455351803829888,0.14583702766564496,0.5950280280824537,-0.002290958147929123,0.032029600729287844,0.09657672633355564,0.010801941316204404,standing_wave
